customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount,st,customer lifetime value,monthly premium auto,number of open complaints,total claim amount,policy type,vehicle class
JN49891,Oregon,M,College,,94003,,,,,,,2534.946955,64.0,0,307.2,Personal Auto,Four-Door Car
CX65318,Arizona,M,Master,,31737,,,,,,,17420.56565,218.0,0,1046.4,Personal Auto,Luxury SUV
HL35876,Washington,M,College,,0,,,,,,,2393.915369,70.0,0,425.266308,Personal Auto,Four-Door Car
RD87161,Washington,F,High School or Below,,0,,,,,,,2681.332102,71.0,1,340.8,Personal Auto,Four-Door Car
CF50291,California,F,College,,0,,,,,,,4272.80504,114.0,0,1343.619461,Personal Auto,Four-Door Car
VF35858,California,M,Bachelor,,48885,,,,,,,15284.33065,190.0,0,1090.122048,Personal Auto,Luxury Car
XG55762,Nevada,F,Bachelor,,0,,,,,,,20186.34693,79.0,0,379.2,Corporate Auto,Four-Door Car
EC28314,California,M,Bachelor,,86305,,,,,,,4984.618655,62.0,0,80.73124,Personal Auto,Four-Door Car
GR53936,Oregon,F,Bachelor,,28909,,,,,,,5246.278375,66.0,0,456.702735,Corporate Auto,Two-Door Car
DV51398,California,M,High School or Below,,0,,,,,,,8827.229838,123.0,1,1088.38378,Personal Auto,SUV
YF81002,Oregon,M,College,,26140,,,,,,,3269.013926,84.0,1,403.2,Personal Auto,Two-Door Car
YM20358,Oregon,M,Bachelor,,35095,,,,,,,16979.79757,73.0,0,525.6,Personal Auto,Two-Door Car
AZ75509,Arizona,F,Bachelor,,31678,,,,,,,2479.920134,63.0,0,76.629988,Personal Auto,Two-Door Car
No93155,Arizona,M,Master,,28245,,,,,,,7200.566588,62.0,0,297.6,Personal Auto,Two-Door Car
FG21322,Oregon,F,Bachelor,,0,,,,,,,7917.119912,72.0,0,345.6,Personal Auto,Four-Door Car
GO44613,Nevada,F,High School or Below,,19168,,,,,,,24061.11048,106.0,1,508.8,Personal Auto,SUV
ZW93288,California,F,Master,,22705,,,,,,,19160.98994,239.0,0,1294.700423,Personal Auto,Luxury SUV
MS67230,Nevada,F,College,,86481,,,,,,,23295.06014,65.0,0,189.971267,Corporate Auto,Two-Door Car
FQ32742,Arizona,M,Doctor,,38008,,,,,,,7553.936525,68.0,4,321.789644,Personal Auto,Four-Door Car
YF30946,California,M,College,,63032,,,,,,,2405.618791,61.0,0,404.550554,Personal Auto,Four-Door Car
TH69908,Washington,F,College,,27228,,,,,,,4865.371797,129.0,4,238.262773,Personal Auto,Sports Car
QA78691,Nevada,F,Bachelor,,0,,,,,,,16388.09542,68.0,1,483.578159,Personal Auto,Four-Door Car
NL44360,Oregon,F,Bachelor,,13424,,,,,,,2611.14858,71.0,0,340.8,Personal Auto,Four-Door Car
HO77809,Oregon,F,College,,59098,,,,,,,8688.754812,110.0,0,665.931223,Personal Auto,SUV
MC30750,Oregon,F,Master,,16181,,,,,,,13736.1325,181.0,0,1261.319869,Personal Auto,SUV
HU41273,Oregon,M,High School or Below,,95697,,,,,,,8564.768226,107.0,0,178.006524,Personal Auto,Sports Car
VS73599,Arizona,M,College,,26806,,,,,,,7019.177186,63.0,0,302.4,Personal Auto,Four-Door Car
TO74000,Oregon,M,High School or Below,,30595,,,,,,,8114.409136,69.0,0,446.08476,Corporate Auto,Four-Door Car
MS45259,Nevada,M,College,,88079,,,,,,,4864.382304,61.0,0,121.88814,Personal Auto,Two-Door Car
LI45265,Oregon,F,Bachelor,,99803,,,,,,,8569.422637,71.0,0,189.143402,Personal Auto,Four-Door Car
LK70293,Nevada,F,High School or Below,,0,,,,,,,17793.60797,118.0,0,1118.990694,Personal Auto,Four-Door Car
FY24370,Oregon,M,Bachelor,,0,,,,,,,12944.18562,191.0,0,1375.2,Personal Auto,Luxury Car
YE64125,Oregon,F,College,,36283,,,,,,,2649.207711,68.0,1,291.410965,Personal Auto,Four-Door Car
QT39025,Arizona,F,Bachelor,,66991,,,,,,,4582.899414,115.0,0,399.617715,Personal Auto,SUV
LO15516,California,M,Bachelor,,34322,,,,,,,2691.70088,70.0,2,336.0,Corporate Auto,Four-Door Car
FM47139,Oregon,F,College,,44855,,,,,,,2466.376803,63.0,1,103.607499,Personal Auto,Four-Door Car
LW59140,Arizona,M,Bachelor,,97729,,,,,,,9277.472901,115.0,1,221.047584,Personal Auto,Four-Door Car
JA26024,Oregon,F,High School or Below,,48263,,,,,,,4142.561212,104.0,0,674.863718,Personal Auto,Two-Door Car
YF16441,California,F,Bachelor,,68343,,,,,,,27990.27159,79.0,0,379.2,Personal Auto,Two-Door Car
QT43282,Oregon,M,Master,,76847,,,,,,,9409.143498,118.0,0,31.58501,Corporate Auto,SUV
NL17964,Oregon,M,High School or Below,,35795,,,,,,,2581.022016,65.0,0,312.0,Personal Auto,Four-Door Car
CD27895,California,F,Bachelor,,0,,,,,,,7637.111954,71.0,0,340.8,Personal Auto,Four-Door Car
CF62992,Oregon,F,High School or Below,,53074,,,,,,,2471.077732,61.0,0,268.773368,Personal Auto,Two-Door Car
QK23742,California,F,College,,0,,,,,,,2302.818965,63.0,0,732.638975,Corporate Auto,Four-Door Car
UV64489,Arizona,F,Bachelor,,28743,,,,,,,8716.368952,112.0,0,537.6,Personal Auto,SUV
ED65109,California,F,College,,81839,,,,,,,5207.985921,65.0,1,74.666163,Personal Auto,Four-Door Car
SC40169,Oregon,F,College,,14030,,,,,,,2719.506996,72.0,0,345.6,Personal Auto,Two-Door Car
PW88443,Oregon,F,College,,32764,,,,,,,2452.726922,61.0,0,292.953446,Personal Auto,Two-Door Car
YZ38778,Oregon,M,Master,,74775,,,,,,,3829.090645,95.0,0,676.658911,Personal Auto,Four-Door Car
EO77382,Arizona,F,Bachelor,,53503,,,,,,,8873.525122,114.0,0,547.2,Personal Auto,Four-Door Car
SM42728,California,M,College,,34455,,,,,,,15925.05739,135.0,0,648.0,Personal Auto,SUV
PX31667,Washington,M,High School or Below,,52198,,,,,,,2952.360309,74.0,0,355.2,Personal Auto,Two-Door Car
NC35008,Oregon,F,College,,64429,,,,,,,15923.95503,133.0,2,222.080015,Personal Auto,SUV
XC77244,Oregon,M,High School or Below,,44788,,,,,,,7285.030983,61.0,0,386.031248,Personal Auto,Four-Door Car
UM52895,California,F,Bachelor,,30130,,,,,,,13104.30284,110.0,0,528.0,Personal Auto,SUV
WV39838,Arizona,F,College,,0,,,,,,,2436.839358,65.0,0,149.241472,Personal Auto,Two-Door Car
IT92328,Nevada,M,High School or Below,,0,,,,,,,9350.872287,275.0,1,1980.0,Corporate Auto,Luxury SUV
QD86074,Oregon,F,High School or Below,,34337,,,,,,,9035.671134,113.0,0,542.4,Corporate Auto,Four-Door Car
WH80404,California,M,High School or Below,,22276,,,,,,,17250.74771,111.0,1,783.211084,Personal Auto,SUV
XH20787,California,M,College,,52980,,,,,,,2549.080421,64.0,0,191.945693,Personal Auto,Four-Door Car
ZU50513,California,F,Bachelor,,97736,,,,,,,8954.840118,74.0,0,60.090984,Personal Auto,Four-Door Car
TW42649,Washington,F,College,,0,,,,,,,2467.97792,67.0,0,222.903462,Corporate Auto,Two-Door Car
QH46481,Washington,F,High School or Below,,0,,,,,,,7700.619936,73.0,1,792.868448,Corporate Auto,Four-Door Car
MQ73697,Nevada,F,College,,68727,,,,,,,3776.665506,94.0,0,386.520235,Corporate Auto,Two-Door Car
UG48681,Nevada,M,Bachelor,,71391,,,,,,,8044.872393,67.0,0,284.000172,Personal Auto,Four-Door Car
ID58230,California,F,College,,62271,,,,,,,5029.671927,63.0,0,25.478179,Personal Auto,Four-Door Car
DY35486,California,M,High School or Below,,0,,,,,,,19957.79034,187.0,0,1346.4,Personal Auto,Luxury Car
EP64833,California,F,High School or Below,,0,,,,,,,6179.699689,86.0,0,412.8,Corporate Auto,Four-Door Car
MC69755,Washington,F,Bachelor,,0,,,,,,,5678.050167,76.0,0,364.8,Personal Auto,Four-Door Car
ZZ41158,Washington,M,College,,28506,,,,,,,4089.429492,104.0,0,499.2,Personal Auto,SUV
QM59790,Arizona,F,High School or Below,,0,,,,,,,3142.87734,86.0,0,412.8,Personal Auto,Four-Door Car
LL67008,California,F,Bachelor,,0,,,,,,,22895.34606,94.0,0,676.8,Corporate Auto,Four-Door Car
ZU69163,California,F,Doctor,,94161,,,,,,,5586.893159,69.0,0,108.989737,Personal Auto,Four-Door Car
EB72052,Oregon,M,College,,33345,,,,,,,12105.29422,102.0,0,694.078608,Personal Auto,SUV
WA60547,California,F,College,,64195,,,,,,,11971.97765,158.0,4,618.288849,Personal Auto,SUV
RV97631,Oregon,F,College,,0,,,,,,,15328.45723,138.0,0,688.828746,Corporate Auto,SUV
SS20130,Oregon,F,Bachelor,,67414,,,,,,,5424.256733,68.0,0,148.778455,Personal Auto,Four-Door Car
ZI72165,Arizona,M,High School or Below,,33176,,,,,,,4981.825724,63.0,0,302.4,Corporate Auto,Four-Door Car
HD29166,Oregon,F,Bachelor,,0,,,,,,,14635.45158,139.0,0,667.2,Personal Auto,SUV
NP30139,Oregon,M,College,,56779,,,,,,,6862.866306,86.0,0,435.388932,Corporate Auto,Four-Door Car
FV54537,California,M,College,,40810,,,,,,,13745.04802,114.0,0,780.378964,Personal Auto,SUV
SG62327,Nevada,M,High School or Below,,30622,,,,,,,8111.651948,68.0,0,326.4,Corporate Auto,Four-Door Car
FX26050,Oregon,M,Doctor,,14119,,,,,,,22712.02364,67.0,0,68.019973,Special Auto,Two-Door Car
DU50092,Oregon,F,College,,77237,,,,,,,56675.93768,283.0,0,1358.4,Personal Auto,Luxury SUV
EU48798,Nevada,F,College,,24980,,,,,,,8160.587729,71.0,0,511.2,Personal Auto,Two-Door Car
WE93328,Nevada,F,High School or Below,,66676,,,,,,,3919.366722,97.0,0,558.099357,Corporate Auto,Four-Door Car
KP83069,California,F,High School or Below,,0,,,,,,,7286.155383,69.0,1,669.716478,Personal Auto,Four-Door Car
GO56075,Oregon,M,High School or Below,,0,,,,,,,7589.634,69.0,0,331.2,Personal Auto,Four-Door Car
DI19952,Arizona,F,Bachelor,,0,,,,,,,9032.370378,82.0,0,157.208336,Personal Auto,Four-Door Car
SV58690,California,M,Bachelor,,41853,,,,,,,5555.556089,71.0,0,155.511553,Personal Auto,Two-Door Car
RF35142,Nevada,F,Bachelor,,23815,,,,,,,8257.666512,73.0,0,424.330166,Personal Auto,Four-Door Car
CU69816,California,M,Bachelor,,22885,,,,,,,2721.749756,73.0,0,386.245297,Corporate Auto,Four-Door Car
JM67025,Nevada,M,High School or Below,,32630,,,,,,,5230.092742,66.0,0,202.961374,Personal Auto,Four-Door Car
OB69329,California,F,College,,18577,,,,,,,6273.911874,86.0,0,412.8,Personal Auto,Four-Door Car
GF19726,Oregon,M,High School or Below,,75952,,,,,,,5866.068903,73.0,0,350.4,Personal Auto,Two-Door Car
FH39427,Nevada,M,Bachelor,,96390,,,,,,,8802.188243,73.0,0,316.977588,Corporate Auto,Two-Door Car
VM69145,California,F,College,,25680,,,,,,,8722.895091,73.0,0,332.40907,Personal Auto,Two-Door Car
GN76399,Nevada,M,Bachelor,,0,,,,,,,8178.521899,112.0,0,806.4,Personal Auto,Four-Door Car
IV94496,Nevada,M,High School or Below,,51504,,,,,,,43217.21611,220.0,0,2552.343856,Personal Auto,Luxury SUV
NM91640,Oregon,M,High School or Below,,0,,,,,,,2442.216651,74.0,3,532.8,Personal Auto,Four-Door Car
DS46955,California,F,Master,,41456,,,,,,,2919.710443,73.0,0,257.380112,Personal Auto,Four-Door Car
LU82585,Nevada,M,High School or Below,,44368,,,,,,,6366.225775,80.0,0,384.0,Personal Auto,Two-Door Car
QX31376,Oregon,F,Master,,70961,,,,,,,17114.32815,85.0,0,408.0,Corporate Auto,Four-Door Car
SQ36805,Oregon,F,Doctor,,21986,,,,,,,2395.57,63.0,0,333.696228,Personal Auto,Two-Door Car
UY57856,Oregon,F,College,,0,,,,,,,2987.949471,83.0,0,708.693556,Corporate Auto,Four-Door Car
OG84541,Arizona,F,Master,,33514,,,,,,,12780.276,105.0,0,265.215014,Personal Auto,Sports Car
NT66759,Arizona,F,College,,60230,,,,,,,3906.669584,98.0,0,8.129056,Personal Auto,Four-Door Car
PR74307,California,M,High School or Below,,0,,,,,,,2594.591182,70.0,1,494.196873,Corporate Auto,Four-Door Car
PW15144,Washington,M,College,,40818,,,,,,,5267.848664,66.0,0,316.8,Personal Auto,Four-Door Car
KS89479,Oregon,M,College,,37937,,,,,,,9095.049868,116.0,0,556.8,Personal Auto,SUV
QA22158,Arizona,F,College,,64571,,,,,,,7122.273163,89.0,0,452.115601,Corporate Auto,Four-Door Car
MK32733,California,M,Bachelor,,0,,,,,,,9117.441695,126.0,0,421.906803,Corporate Auto,SUV
WL85494,California,M,College,,21988,,,,,,,41075.42879,209.0,0,1003.2,Personal Auto,Luxury Car
RZ79717,Arizona,M,High School or Below,,0,,,,,,,3486.699561,95.0,0,684.0,Corporate Auto,Four-Door Car
NS12730,Oregon,M,Bachelor,,24672,,,,,,,7297.687812,93.0,0,669.6,Personal Auto,Two-Door Car
YK32760,Oregon,M,High School or Below,,0,,,,,,,2502.209885,74.0,1,355.2,Corporate Auto,Four-Door Car
SS77718,California,M,Bachelor,,0,,,,,,,9955.490835,96.0,0,460.8,Personal Auto,Four-Door Car
QP62600,Oregon,M,Bachelor,,72878,,,,,,,7094.158873,61.0,2,45.463345,Corporate Auto,Two-Door Car
ET47892,Oregon,M,College,,88340,,,,,,,12280.76661,102.0,0,489.6,Personal Auto,Two-Door Car
PS78418,Oregon,M,Bachelor,,52278,,,,,,,5773.90039,73.0,0,234.997994,Personal Auto,Two-Door Car
SK32629,California,F,College,,12902,,,,,,,4904.894731,139.0,0,667.2,Personal Auto,Sports Car
LQ79472,Arizona,M,College,,99816,,,,,,,3423.822189,86.0,0,172.913031,Corporate Auto,Two-Door Car
AI58500,Arizona,F,College,,26554,,,,,,,2689.16845,68.0,1,391.687368,Personal Auto,Two-Door Car
ME47990,California,M,High School or Below,,77485,,,,,,,3109.007806,77.0,0,355.909266,Corporate Auto,Four-Door Car
KU25309,Oregon,M,College,,22537,,,,,,,22425.25604,64.0,1,307.2,Corporate Auto,Four-Door Car
RW66792,California,F,High School or Below,,76522,,,,,,,5705.547071,71.0,0,340.8,Personal Auto,Four-Door Car
MN32305,Oregon,F,College,,0,,,,,,,2063.387895,64.0,3,602.911057,Personal Auto,Four-Door Car
XS98744,Oregon,F,Master,,22886,,,,,,,5096.673223,65.0,0,312.0,Special Auto,Four-Door Car
SL19130,Oregon,M,High School or Below,,0,,,,,,,4101.935985,115.0,0,552.0,Personal Auto,Two-Door Car
JG66653,Oregon,M,High School or Below,,25506,,,,,,,2537.929538,65.0,0,312.0,Personal Auto,Two-Door Car
GQ17441,Nevada,M,High School or Below,,0,,,,,,,3651.69247,110.0,0,1265.387328,Personal Auto,SUV
WL67313,California,F,College,,0,,,,,,,10014.05568,98.0,1,705.6,Personal Auto,Two-Door Car
LX33054,Oregon,M,High School or Below,,0,,,,,,,6758.807188,191.0,0,2042.569089,Personal Auto,Luxury Car
HN97052,Oregon,F,College,,0,,,,,,,5205.90965,72.0,0,345.6,Personal Auto,Two-Door Car
EB12732,Oregon,F,High School or Below,,96357,,,,,,,2847.965582,71.0,1,238.245103,Personal Auto,Four-Door Car
KA29693,California,M,College,,16266,,,,,,,11513.35549,100.0,0,1177.323534,Special Auto,SUV
KE41602,Arizona,M,High School or Below,,76516,,,,,,,7588.35586,95.0,0,661.008979,Personal Auto,Two-Door Car
QF17193,Arizona,F,College,,20484,,,,,,,2389.310128,61.0,0,181.218317,Personal Auto,Four-Door Car
IQ63581,California,F,Master,,40215,,,,,,,5066.827444,64.0,0,98.480884,Personal Auto,Four-Door Car
MR39613,California,M,Bachelor,,22854,,,,,,,36860.90798,122.0,0,878.4,Special Auto,Sports Car
RQ22171,California,F,High School or Below,,0,,,,,,,3961.58618,118.0,1,264.642948,Corporate Auto,SUV
QV89791,California,F,High School or Below,,55217,,,,,,,8476.80656,107.0,2,696.115596,Personal Auto,Two-Door Car
MD15300,California,M,College,,76276,,,,,,,10110.76997,86.0,0,93.309811,Corporate Auto,Two-Door Car
OW33876,Washington,F,College,,47918,,,,,,,2476.480866,62.0,0,246.256648,Corporate Auto,Two-Door Car
SK12752,California,F,Bachelor,,0,,,,,,,4462.997006,73.0,3,350.4,Corporate Auto,Two-Door Car
BW65176,Arizona,M,College,,43499,,,,,,,3141.252909,80.0,0,529.490007,Personal Auto,Four-Door Car
XV31269,Oregon,M,High School or Below,,0,,,,,,,2496.140812,72.0,0,518.4,Corporate Auto,Two-Door Car
NV94455,Arizona,F,College,,0,,,,,,,6861.278936,71.0,3,476.197355,Personal Auto,Two-Door Car
QA32784,Oregon,M,Bachelor,,21497,,,,,,,4983.178714,128.0,0,614.4,Personal Auto,Sports Car
UH41125,Arizona,M,High School or Below,,27972,,,,,,,2227.072755,61.0,0,292.8,Personal Auto,Four-Door Car
VS28690,Nevada,F,Master,,20942,,,,,,,9670.181104,84.0,0,403.2,Personal Auto,Four-Door Car
SD63822,Oregon,F,Bachelor,,0,,,,,,,5088.687654,71.0,0,511.2,Corporate Auto,Four-Door Car
QE50648,Washington,F,High School or Below,,74298,,,,,,,7095.134789,177.0,0,161.537767,Corporate Auto,Sports Car
EL77795,California,F,College,,23339,,,,,,,5437.908293,138.0,0,666.307195,Corporate Auto,SUV
VK98184,Arizona,F,College,,77031,,,,,,,5033.693296,125.0,0,600.0,Personal Auto,SUV
BR69566,Oregon,M,College,,31739,,,,,,,14019.83314,71.0,0,469.882367,Personal Auto,Two-Door Car
AI16519,Nevada,M,High School or Below,,0,,,,,,,4877.61238,66.0,0,420.39344,Personal Auto,Two-Door Car
SN67992,Washington,F,Bachelor,,25236,,,,,,,3449.494119,89.0,0,427.2,Personal Auto,Four-Door Car
BE31382,Oregon,F,College,,0,,,,,,,3771.617797,103.0,1,685.227276,Personal Auto,SUV
ZP49970,Oregon,M,Bachelor,,40964,,,,,,,5824.817366,74.0,0,355.2,Special Auto,Two-Door Car
OA23108,Oregon,F,Doctor,,40896,,,,,,,4379.92784,109.0,0,319.294289,Personal Auto,Sports Car
LY90785,Oregon,M,Bachelor,,95733,,,,,,,5793.157728,72.0,0,475.423848,Corporate Auto,Two-Door Car
ZR66788,California,F,High School or Below,,39161,,,,,,,2725.680297,71.0,3,340.8,Personal Auto,Four-Door Car
BL12371,Arizona,M,Master,,84551,,,,,,,5790.565333,72.0,0,28.92584,Personal Auto,Four-Door Car
GB68813,Nevada,F,Bachelor,,12843,,,,,,,8502.237137,111.0,0,1143.494486,Corporate Auto,Four-Door Car
IG90926,Arizona,F,College,,71551,,,,,,,2476.588891,62.0,0,297.6,Personal Auto,Four-Door Car
CT86614,Arizona,M,Bachelor,,0,,,,,,,2426.95904,71.0,0,511.2,Corporate Auto,Four-Door Car
BL13393,Oregon,F,High School or Below,,77835,,,,,,,5897.986595,74.0,1,43.618784,Personal Auto,Four-Door Car
TU33850,Washington,F,Bachelor,,16764,,,,,,,4617.391775,61.0,0,292.8,Personal Auto,Four-Door Car
IL25109,Nevada,M,High School or Below,,39007,,,,,,,12521.42105,105.0,0,1023.844984,Personal Auto,Two-Door Car
OP67672,Washington,F,Master,,20290,,,,,,,9079.823377,113.0,0,766.519022,Personal Auto,SUV
NW73460,Arizona,F,High School or Below,,46182,,,,,,,7777.201669,65.0,0,2.574682,Corporate Auto,Two-Door Car
LW57693,Oregon,F,College,,11920,,,,,,,5601.68063,74.0,0,355.2,Personal Auto,Four-Door Car
JD81426,Arizona,M,High School or Below,,97162,,,,,,,3459.037949,86.0,0,32.715179,Personal Auto,Four-Door Car
AM99192,Arizona,M,College,,42743,,,,,,,9061.951591,117.0,1,101.288057,Personal Auto,SUV
LQ31287,Oregon,F,College,,0,,,,,,,6866.093807,64.0,0,40.44586,Personal Auto,Two-Door Car
ZU25563,California,F,College,,0,,,,,,,2659.70565,87.0,3,420.041981,Personal Auto,Four-Door Car
RU75949,Oregon,M,College,,85789,,,,,,,12332.51669,105.0,2,122.302824,Personal Auto,Sports Car
DV85764,California,M,High School or Below,,0,,,,,,,21172.38983,82.0,0,588.269018,Personal Auto,Four-Door Car
VU33725,Oregon,M,High School or Below,,31349,,,,,,,3677.907634,93.0,0,446.4,Corporate Auto,Four-Door Car
SV43220,Oregon,M,College,,37256,,,,,,,9816.528302,62.0,0,128.969729,Personal Auto,Four-Door Car
WL61717,Arizona,F,Bachelor,,0,,,,,,,4922.165949,69.0,0,331.2,Personal Auto,Four-Door Car
IW17510,California,F,High School or Below,,0,,,,,,,7583.962264,102.0,0,848.161322,Personal Auto,Sports Car
ZS35830,Oregon,F,College,,58166,,,,,,,2685.901421,67.0,0,91.914969,Personal Auto,Four-Door Car
TY95197,Washington,F,College,,0,,,,,,,4132.58858,63.0,1,453.6,Personal Auto,Four-Door Car
PU73501,Arizona,M,Bachelor,,97361,,,,,,,8622.835375,73.0,0,350.4,Personal Auto,Four-Door Car
FP65563,Washington,M,High School or Below,,51937,,,,,,,15253.26436,193.0,0,850.389259,Personal Auto,Luxury Car
IC44995,Oregon,F,College,,75921,,,,,,,4277.560211,106.0,0,609.680428,Personal Auto,SUV
AY55759,California,F,High School or Below,,92766,,,,,,,20096.89337,71.0,0,379.029102,Personal Auto,Two-Door Car
GO94903,Oregon,F,College,,12964,,,,,,,4770.550911,65.0,0,362.774545,Personal Auto,Two-Door Car
TF35512,Oregon,F,College,,48117,,,,,,,7025.65076,88.0,0,422.4,Corporate Auto,Four-Door Car
HY43263,California,F,Bachelor,,0,,,,,,,8265.379176,77.0,0,554.4,Corporate Auto,Two-Door Car
WP34496,Washington,M,High School or Below,,0,,,,,,,24552.8746,118.0,1,966.541071,Personal Auto,SUV
QE73187,Oregon,M,High School or Below,,66152,,,,,,,4407.97312,111.0,0,532.8,Corporate Auto,SUV
WL13766,Arizona,M,High School or Below,,31093,,,,,,,2482.195895,64.0,0,274.956819,Personal Auto,Four-Door Car
VT44999,Arizona,F,High School or Below,,0,,,,,,,3858.867206,107.0,1,513.6,Personal Auto,SUV
RZ14993,California,F,High School or Below,,0,,,,,,,11572.10339,166.0,0,1195.2,Special Auto,Sports Car
XI14610,California,F,College,,19121,,,,,,,3645.464325,95.0,0,915.188647,Personal Auto,Four-Door Car
VE31268,Oregon,M,Bachelor,,0,,,,,,,4362.772279,65.0,0,468.0,Personal Auto,Four-Door Car
ZD13262,Oregon,F,High School or Below,,68563,,,,,,,10425.98532,131.0,1,350.097052,Personal Auto,SUV
OJ58066,Nevada,M,High School or Below,,24726,,,,,,,7025.04419,92.0,1,150.693773,Personal Auto,Four-Door Car
RK81706,Arizona,F,College,,0,,,,,,,7388.733207,97.0,0,638.371157,Personal Auto,Four-Door Car
NI18835,California,M,Bachelor,,51991,,,,,,,2927.734329,73.0,0,124.376921,Personal Auto,Four-Door Car
RA87395,California,M,Bachelor,,0,,,,,,,8356.181097,118.0,0,153.176419,Personal Auto,SUV
QN13323,Oregon,M,High School or Below,,89096,,,,,,,8718.056722,111.0,0,64.98293,Personal Auto,SUV
BC53363,Oregon,F,High School or Below,,23031,,,,,,,35227.29912,148.0,0,710.4,Special Auto,SUV
VB26229,Arizona,M,Bachelor,,29540,,,,,,,8697.882675,73.0,0,350.4,Personal Auto,Four-Door Car
AD28535,California,F,Master,,58557,,,,,,,3554.845264,88.0,0,55.510526,Personal Auto,Four-Door Car
SE50560,Oregon,M,College,,88816,,,,,,,2818.31302,70.0,0,164.282841,Personal Auto,Two-Door Car
YL65673,California,F,Bachelor,,0,,,,,,,19045.50012,61.0,0,439.2,Personal Auto,Four-Door Car
WK65741,California,F,High School or Below,,61809,,,,,,,2893.806196,72.0,0,328.004855,Personal Auto,Two-Door Car
GZ77449,California,M,College,,58452,,,,,,,14439.80313,186.0,0,892.8,Corporate Auto,Luxury Car
OF49789,Oregon,F,College,,57161,,,,,,,5121.838914,127.0,0,609.6,Personal Auto,Sports Car
YX54093,Arizona,M,College,,0,,,,,,,2217.664193,65.0,0,111.872115,Personal Auto,Four-Door Car
TD19026,California,F,High School or Below,,90083,,,,,,,2861.717418,71.0,0,181.689191,Personal Auto,Two-Door Car
XT67997,California,F,High School or Below,,57693,,,,,,,5979.724161,76.0,0,547.2,Personal Auto,Four-Door Car
WP65749,Nevada,M,College,,0,,,,,,,7377.231238,69.0,0,331.2,Personal Auto,Four-Door Car
YT91759,California,M,High School or Below,,44368,,,,,,,6366.225775,80.0,0,384.0,Personal Auto,Two-Door Car
YH20696,Oregon,M,College,,68727,,,,,,,8657.968597,72.0,0,171.475838,Personal Auto,Four-Door Car
NS14955,Oregon,F,Master,,40564,,,,,,,11726.18921,97.0,0,85.968142,Personal Auto,Four-Door Car
UH79028,Nevada,M,High School or Below,,51066,,,,,,,5780.182197,74.0,0,787.993313,Personal Auto,Four-Door Car
JM89095,Oregon,M,High School or Below,,0,,,,,,,10058.74013,92.0,0,640.229108,Personal Auto,Two-Door Car
